id,month,y,open,promo,schoolholiday,holiday_0,holiday_a,holiday_b,holiday_c,competitiondistance,competitionopensincemonth,competitionopensinceyear,promo2,promo2sinceweek,promo2sinceyear,promointerval,storetype_a,storetype_b,storetype_c,storetype_d,storeassort_a,storeassort_b,storeassort_c,t,t_orig,z0,orig_id
5114,-0.3930587,-0.002802162,-0.41484013,-0.2002272,-0.4578528,-0.7444809,1.2169642,-0.28584734,-0.3274713,0.13420166,0.097187474,0.059984222,0.29243144,-0.016376339,0.039112065,0.229372,-0.974206,-0.1191485,0.0935798,0.99062127,-1.3884668,-0.08976458,1.3791097,0.4692305,0.967069155,272,31527
5115,-0.28467974,-0.10464151,-0.3045873,-0.002425484,-0.4798803,-0.5560367,1.3547307,-0.31881505,-0.28406352,-0.058253195,0.06552224,-0.024801582,0.011255742,0.050647475,0.005243368,-0.052817576,0.07599821,-0.119305484,0.13690935,-0.16821471,0.2842596,-0.09820084,-0.26315483,0.50988394,0.967069155,271,31526
5116,-1.1798298,-0.23957936,-0.7706528,-0.8931159,-0.54840815,-1.4313272,-0.6279518,-0.2275292,-0.32966688,0.117973864,0.02171884,0.10913107,0.194128,-0.000844247,0.022832364,0.14476904,-0.5786399,-0.11403035,0.117879696,0.58065873,-0.85473144,-0.08351089,0.8714948,0.25039333,0.967069155,270,31525
5117,-0.81459814,-0.3247246,0.26442966,-0.7370901,-0.44326755,0.78037703,-0.3050106,-0.38240424,-0.2415324,0.15347718,-0.040522173,0.026791692,1.346673,1.3151681,-1.5339357,1.1465282,-0.87071115,-0.1894385,0.18008827,0.8580505,0.6688987,-0.07766558,-0.6025433,0.27203092,0.967069155,269,31524
5118,-0.17491226,0.12332921,-0.30881193,0.103625335,-0.51051795,-0.6390174,1.4707975,-0.3372258,-0.27855456,0.10637787,0.08224502,0.012830347,-0.113766685,-0.059607543,0.033788286,-0.12320002,-0.43942624,-0.12143842,0.26849565,0.312808,-0.8675035,-0.085390046,0.90267116,0.5190636,0.967069155,243,31498
5119,-0.43594736,-0.0334059,-0.44036624,-0.25896737,-0.43743297,-0.7728067,1.1628941,-0.27473217,-0.3361789,0.13330306,0.10119112,0.068010926,0.37016726,-0.006085626,0.04069073,0.29308346,-1.0533671,-0.11982314,0.0625926,1.0971942,-1.460021,-0.09844567,1.4429274,0.45811763,0.967069155,268,31523
5120,-0.96710473,-0.2099836,0.3264601,-0.7682054,-0.43780175,0.77007425,-0.1830589,-0.38694957,-0.34839895,0.16999684,-0.07719104,0.05099255,1.0877788,1.3218124,-1.4352465,0.9328117,-0.92642796,-0.18164937,0.11817799,0.95290464,0.040997293,-0.09490998,0.003982386,0.2772025,0.967069155,266,31521
5121,-0.88362515,-0.24238692,-0.7675415,-0.23512444,0.3285884,-1.4229667,-0.6568433,2.1803076,-0.36807317,-0.30578765,-0.03575124,-6.35E-05,-0.3891153,0.072697975,0.15988736,-0.42396924,0.7871822,-0.121035464,-0.14538915,-0.69004494,1.1322528,-0.096079156,-1.105064,0.40802407,0.967069155,265,31520
5122,-0.3053601,-0.18022598,-0.3558727,-0.041424714,-0.466521,-0.57702684,1.3339366,-0.31252068,-0.28458434,-0.11591345,0.055069998,-0.04534012,0.07557505,0.07919503,0.006668168,-0.001827084,0.21893129,-0.12813622,0.06505537,-0.27718678,0.58706677,-0.09610747,-0.56947464,0.4931446,0.967069155,264,31519
5123,-0.85218096,-0.297827,0.2794993,-0.7401967,-0.4363608,0.7812852,-0.2814791,-0.38600555,-0.25527218,0.16340528,-0.04653983,0.03140652,1.294781,1.3364341,-1.5399467,1.1068453,-0.900472,-0.1908649,0.1700053,0.89302444,0.540652,-0.081479564,-0.4781454,0.27409548,0.967069155,263,31518
5124,-0.59454364,-0.14014405,-0.5343654,-0.46111596,-0.39545342,-0.8846109,0.9155084,-0.24412641,-0.3696705,0.13665508,0.10684925,0.086734146,0.57086974,0.013168284,0.040397078,0.4657723,-1.2407562,-0.11764306,-0.024873761,1.3650801,-1.6237059,-0.12813695,1.5841373,0.41749075,0.967069155,262,31517
5125,0.044411913,4.9848266,3.5279906,-0.04899343,-0.5094713,0.111306444,0.16340758,-0.23541373,-0.070494756,-0.55620164,-0.2817942,0.15658045,-0.88271797,0.33844948,0.15580769,-0.89051515,-0.90932107,8.022854,-0.36914107,-0.8795573,0.055048134,0.4219159,-0.1626424,0.30141863,0.967069155,261,31516
5126,-0.34069774,-0.4388278,0.12620786,-0.9091816,-0.50502217,0.62110114,-0.44578716,-0.29212967,-0.37297773,-0.2173049,-0.112658694,-0.009170055,0.94289535,0.19668286,-0.17719454,0.63512796,0.256467,-0.11155515,0.014512282,-0.23391584,0.9810598,-0.08725645,-0.9499752,0.28625393,0.967069155,267,31522
5127,-0.74610716,-0.33877015,0.24799526,-0.76456046,-0.4613882,0.7607818,-0.3284121,-0.3701127,-0.2731203,0.09518771,-0.05009298,0.017768204,1.2842758,1.126622,-1.3081125,1.0675343,-0.6766315,-0.17844789,0.15473555,0.66937673,0.74419147,-0.072047666,-0.6833589,0.27564642,0.967069155,557,31812
5128,-0.2761506,-0.07487361,-0.28742588,0.013302602,-0.48568878,-0.55098855,1.3634764,-0.32045436,-0.28339368,-0.03637701,0.068986475,-0.017448112,-0.014207899,0.039046146,0.005706354,-0.071733065,0.02013063,-0.11802981,0.1636284,-0.12427109,0.16380253,-0.097556636,-0.14153971,0.51426834,0.967069155,242,31497
5129,-0.5661716,-0.12824737,-0.51660156,-0.4299324,-0.39249328,-0.8574061,0.98031235,-0.2443223,-0.36635822,0.13475712,0.10946463,0.083378226,0.5645732,0.014547401,0.039955284,0.45741022,-1.2373891,-0.119664505,-0.022682926,1.3548537,-1.622975,-0.12810758,1.5842,0.4251662,0.967069155,240,31495
5130,-0.38991183,-0.000556795,-0.412967,-0.19591689,-0.45935103,-0.7424025,1.2209313,-0.2866628,-0.32683268,0.13426743,0.09689367,0.05939527,0.28672773,-0.017131515,0.038996305,0.22469732,-0.96839744,-0.119099006,0.09585338,0.9828015,-1.3832163,-0.089127615,1.374427,0.47004604,0.967069155,209,31464
5131,0.14474471,-0.45684385,-0.01560697,-0.973444,-0.654915,0.49820724,-0.5569834,-0.32854286,-0.20740852,-0.17739381,-0.050214216,0.107967496,1.0869126,-0.87724227,0.7814153,1.0438765,0.05929373,-0.15612821,0.21095096,-0.1795074,-1.0782586,-0.094624445,1.1187788,0.24369201,0.967069155,210,31465
5132,0.5201831,-0.43949294,-0.17269745,-0.96996355,-0.6067246,0.32018045,-0.6087657,-0.3556657,0.26459736,-0.18905856,-0.023421688,0.10527825,1.1027212,-0.7672583,0.6669043,1.1265832,-0.038478155,-0.1503567,0.25561115,-0.09414104,-1.0249473,-0.1131597,1.0855857,0.24693017,0.967069155,211,31466
5133,-1.0018566,-0.25235635,-0.76192546,-0.79864824,-0.50715303,-1.2693824,-0.08264421,-0.2921972,-0.3616991,0.18401913,0.07752827,0.12679079,0.47914132,-0.016121738,0.04594607,0.4205837,-1.1512333,-0.10691952,-0.013443507,1.2980026,-1.5056807,-0.10770381,1.4961807,0.31753165,0.967069155,212,31467
5134,-0.17869581,0.10477729,-0.3074573,0.11384856,-0.5058092,-0.6382385,1.4796585,-0.33394608,-0.27538562,0.091692105,0.082557514,0.009102151,-0.12052336,-0.050806277,0.02770152,-0.13210152,-0.36306873,-0.12917805,0.27482584,0.22862548,-0.73626983,-0.0873137,0.7731361,0.515442,0.967069155,213,31468
5135,-0.19642901,0.12465994,-0.30735382,0.069709666,-0.5206915,-0.6349815,1.4405541,-0.33572978,-0.2867014,0.11830249,0.0813974,0.019929081,-0.07853912,-0.059714906,0.04052231,-0.088544495,-0.5204303,-0.11642418,0.23884581,0.4131033,-0.96173596,-0.07820918,0.993747,0.5184626,0.967069155,214,31469
5136,-0.23105928,0.016941326,-0.2803646,0.06646802,-0.5011513,-0.58114845,1.4147118,-0.32352626,-0.28199625,0.02797495,0.07607086,-0.002971828,-0.078562185,-0.004961259,0.017685562,-0.11368316,-0.15946,-0.12986928,0.22461818,0.037753552,-0.25885332,-0.08873625,0.28763363,0.5172173,0.967069155,215,31470
5137,-0.9281998,-0.076380506,0.28995118,-0.85851026,-0.39229777,0.67296237,-0.12137751,-0.34150544,-0.3604983,0.110774025,-0.12079476,0.08706057,0.77986485,0.73848724,-0.71013474,0.66185385,-0.70340407,-0.12686919,0.055647116,0.7797121,-0.94933426,-0.109583184,0.9782391,0.27000323,0.967069155,216,31471
5138,-0.69165564,-0.16998647,-0.59668756,-0.549418,-0.42197242,-0.9831937,0.67008793,-0.25587514,-0.3705519,0.14720045,0.099337876,0.09885159,0.5605461,0.005593755,0.041333716,0.46704665,-1.228658,-0.11185211,-0.024153635,1.3626848,-1.6041994,-0.12462239,1.567493,0.3923981,0.967069155,217,31472
5139,-0.2928743,-0.13473786,-0.32477814,-0.018244646,-0.4746066,-0.56404907,1.346327,-0.31626973,-0.2840628,-0.08112973,0.061290503,-0.033057556,0.036758482,0.062071346,0.005840085,-0.03255517,0.1329207,-0.12301764,0.108454034,-0.21169361,0.4049172,-0.09734483,-0.3850518,0.50309545,0.967069155,218,31473
5140,-0.30943692,-0.19414921,-0.36686498,-0.04665994,-0.46375272,-0.5832132,1.3309375,-0.31162354,-0.28607827,-0.12709104,0.053613707,-0.04860051,0.088148296,0.084072955,0.00673342,0.00784158,0.2452005,-0.12844722,0.05077405,-0.2966688,0.6422737,-0.0958734,-0.6263999,0.49088866,0.967069155,219,31474
5141,-0.68318474,-0.20606984,0.26698604,-0.89912605,-0.41936514,0.6825314,-0.26726374,-0.29851165,-0.3454582,-0.04667778,-0.09719999,0.11471701,0.9105423,-0.21360816,0.18983053,0.7869758,-0.20476998,-0.102287464,0.0904151,0.21370938,-1.1150476,-0.08824913,1.1457523,0.27627215,0.967069155,220,31475
5142,-0.8066053,-0.32879877,0.26228687,-0.7401211,-0.4466695,0.7792352,-0.3074036,-0.3823034,-0.24517168,0.14957331,-0.04109226,0.025717914,1.3488827,1.3009027,-1.518934,1.146304,-0.8547572,-0.18890075,0.17965733,0.8429456,0.68484557,-0.07691412,-0.6182706,0.27214327,0.967069155,221,31476
5143,1.689854,0.37858868,-0.8273393,-1.0726333,0.31023285,-0.5128696,-0.65609074,-0.34423962,3.5653808,-0.08724649,-0.20323946,0.007348061,-0.43510577,-0.110880755,0.2848797,-0.52726346,0.38228425,-0.13069879,0.025480729,-0.42401293,0.8350464,-0.123817936,-0.8138363,0.3532639,0.967069155,222,31477
5144,-1.1765397,-0.2419398,-0.77316904,-0.8915841,-0.5486165,-1.4293026,-0.6129314,-0.22956803,-0.33183336,0.123820156,0.025616052,0.10993749,0.20619646,-0.002587236,0.025590755,0.15687051,-0.6120587,-0.114478655,0.11130496,0.62491816,-0.8956344,-0.08505107,0.9110066,0.2526078,0.967069155,223,31478
5145,-0.9456138,-0.06716277,0.29158333,-0.85562277,-0.3903741,0.6722819,-0.111009106,-0.3445603,-0.3615666,0.12196396,-0.122471556,0.08509481,0.7705758,0.8061553,-0.77409786,0.65296096,-0.7388432,-0.12861632,0.053176027,0.8199397,-0.9375547,-0.111099616,0.966332,0.26955777,0.967069155,224,31479
5146,-0.26833156,-0.05669199,-0.28065148,0.024075814,-0.48991528,-0.5515824,1.3702329,-0.3207512,-0.2825594,-0.023641286,0.070601314,-0.013948783,-0.029541463,0.030500896,0.008891768,-0.082788005,-0.013552765,-0.12072118,0.1785114,-0.096252434,0.08736789,-0.0956379,-0.06433795,0.5153395,0.967069155,225,31480
5147,-0.740533,-0.33981794,0.24671978,-0.7668152,-0.46222612,0.7591643,-0.33042994,-0.36885086,-0.27505177,0.09023397,-0.051097795,0.017238438,1.2785535,1.1110442,-1.2893022,1.0600772,-0.66085356,-0.17718755,0.15267853,0.6540211,0.7484767,-0.07214452,-0.688144,0.2760409,0.967069155,239,31494
5148,-0.6266663,-0.14993063,-0.5554502,-0.49186206,-0.4030349,-0.91732854,0.83615017,-0.24624833,-0.37408483,0.13997887,0.103507176,0.09112057,0.57010645,0.011500248,0.04011676,0.46789762,-1.2389063,-0.114637226,-0.025095303,1.3672825,-1.6183944,-0.12754877,1.578668,0.40861428,0.967069155,238,31493
5149,-0.3157686,-0.21577226,-0.38393643,-0.054789715,-0.45945325,-0.5928207,1.3262799,-0.31022987,-0.28839827,-0.14445008,0.0513518,-0.05366388,0.107675016,0.09164841,0.006834819,0.022857092,0.28599694,-0.12893018,0.028594833,-0.32692474,0.72801125,-0.09550969,-0.7148058,0.48738486,0.967069155,237,31492
5150,-0.92076147,-0.24637039,0.3078539,-0.7559936,-0.4361944,0.7762269,-0.22514348,-0.38748935,-0.30875146,0.16836785,-0.06432356,0.042782485,1.1751182,1.3303821,-1.4830624,1.0070854,-0.91637456,-0.18585621,0.14076732,0.9278057,0.25401536,-0.08905612,-0.20126145,0.2759481,0.967069155,236,31491
5151,-0.8454583,-0.30253673,0.27659458,-0.7388184,-0.43673638,0.7812913,-0.28629074,-0.3855926,-0.25058773,0.16257893,-0.04495485,0.030376554,1.3051875,1.3362975,-1.5438561,1.1153398,-0.89871943,-0.19121669,0.1723982,0.88984114,0.565251,-0.08094667,-0.5019559,0.27387,0.967069155,235,31490
5152,-0.3175138,-0.24602045,-0.42835686,-0.06176784,-0.44565538,-0.63691133,1.34364,-0.3076112,-0.29018143,-0.16777743,0.04923913,-0.060078263,0.13691607,0.10212839,0.007418572,0.045633703,0.32847387,-0.12936327,0.002059709,-0.35454962,0.82911026,-0.09441744,-0.81879944,0.48021144,0.967069155,234,31489
5153,-0.20456088,0.12325154,-0.3108325,0.059306078,-0.52212167,-0.6376012,1.4339246,-0.33159924,-0.2875776,0.12320463,0.08128327,0.022869349,-0.06106937,-0.058004074,0.040578704,-0.07080261,-0.5528093,-0.115535766,0.23051716,0.45237604,-0.9966798,-0.07494028,1.0262724,0.51621324,0.967069155,241,31496
5154,-0.18125425,0.12656872,-0.30468675,0.089944266,-0.5154617,-0.6340592,1.456942,-0.33766875,-0.2824348,0.11146159,0.08204581,0.014999941,-0.10271622,-0.060506262,0.036595304,-0.11213041,-0.47049645,-0.1181407,0.25656897,0.35149682,-0.9073976,-0.08455019,0.9415367,0.52119756,0.967069155,233,31488
5155,1.1694633,-0.35943228,0.13224629,-0.8295834,-0.124982744,0.14623648,0.17599423,-0.3645933,-0.07036327,-0.10310967,-0.068186566,-0.040272713,1.1794188,1.6621401,-1.8677597,1.136171,-0.6383162,-0.14007448,0.12169502,0.6264756,0.8495483,-0.09883343,-0.8323808,0.36428434,0.967069155,231,31486
5156,-1.1979167,-0.29088792,-0.7541306,-0.9831449,-0.5242435,-1.4402529,-0.6424418,-0.34125605,-0.33578524,-0.06469189,0.001523526,0.050752282,0.2401081,0.06273914,-0.021823443,0.15665486,-0.121831074,-0.10953935,0.17627926,0.012275899,-0.000277851,-0.09548375,0.018570742,0.23198882,0.967069155,230,31485
5157,0.026483493,-0.44008064,0.031529397,-0.9778037,-0.64497125,0.5378911,-0.53083825,-0.3170884,-0.29456678,-0.16590525,-0.06133713,0.1101256,1.0759802,-0.903025,0.81184274,1.0080994,0.08694647,-0.14747326,0.19194864,-0.19657508,-1.1043526,-0.09280439,1.1402894,0.24788056,0.967069155,229,31484
5158,-1.1637604,-0.25243837,-0.78260624,-0.88537204,-0.5486369,-1.4218926,-0.5565753,-0.2366651,-0.3398025,0.1452786,0.039665483,0.112880915,0.25095668,-0.009158514,0.03570831,0.20208684,-0.7357607,-0.11734659,0.08650865,0.7889301,-1.0463084,-0.088934205,1.0559871,0.26117888,0.967069155,228,31483
5159,-1.1964804,-0.23074903,-0.7564752,-0.9048773,-0.5526302,-1.4369432,-0.6768742,-0.21665344,-0.32567587,0.086358845,0.005281525,0.10463992,0.15516534,0.010126808,0.010406471,0.10256741,-0.4112703,-0.11260521,0.1510637,0.36381993,-0.63518727,-0.08320166,0.6551848,0.24046686,0.967069155,227,31482
5160,-0.26876822,-0.057650402,-0.28096285,0.023492612,-0.4897041,-0.5515219,1.3698695,-0.32073775,-0.2826078,-0.024320645,0.070504904,-0.014121294,-0.028742462,0.030957505,0.008704118,-0.08218301,-0.011774103,-0.120512255,0.17773315,-0.09775822,0.091445595,-0.0957721,-0.06847302,0.5152732,0.967069155,226,31481
5161,-0.24574696,-0.010780586,-0.27274498,0.052123256,-0.49878046,-0.5614738,1.394977,-0.32068518,-0.28435028,0.007708939,0.074344754,-0.006790385,-0.06469996,0.009113708,0.015063866,-0.10737494,-0.099190496,-0.12869921,0.20957555,-0.018514039,-0.11472517,-0.08935313,0.14138658,0.51812994,0.967069155,232,31487
5162,-0.2249948,0.028387593,-0.2835108,0.072391085,-0.50213015,-0.58927226,1.4228604,-0.3246994,-0.28102434,0.03634267,0.07678345,-0.001395077,-0.08428596,-0.010772764,0.018768027,-0.11628792,-0.1843452,-0.13035238,0.23082924,0.060986415,-0.31836376,-0.08848141,0.34801868,0.5168404,0.967069155,138,31393
5163,-1.1877114,-0.31982934,-0.7672678,-0.8841415,-0.3256547,-1.4305526,-0.64267313,-0.11989322,-0.33409822,-0.30608785,-0.013043983,-0.04141128,-0.5306578,0.049120404,0.17527634,-0.5712467,0.90624845,-0.12258046,-0.20411856,-0.7489274,1.1543031,-0.054631397,-1.1450242,0.26362532,0.967069155,137,31392
5164,-0.27893507,-0.08338131,-0.29124248,0.008693852,-0.48375824,-0.55128676,1.3607167,-0.3203055,-0.28381068,-0.042329114,0.06828232,-0.019240782,-0.006864875,0.042592764,0.005005612,-0.06675381,0.035920095,-0.117500514,0.15653715,-0.13715488,0.19874091,-0.098248675,-0.17675509,0.51387304,0.967069155,136,31391
5165,-1.0835841,-0.25920278,-0.78401697,-0.8429127,-0.52791977,-1.3467447,-0.2956922,-0.26375815,-0.3588432,0.18564017,0.06567202,0.12375119,0.3978844,-0.017164432,0.045051336,0.34479246,-1.0333029,-0.1140563,0.019903358,1.1664853,-1.3837817,-0.09991164,1.3799471,0.29295903,0.967069155,35,31290
5166,-0.96002847,-0.059533432,0.29293427,-0.8532338,-0.388782,0.67171943,-0.102426276,-0.34709015,-0.36245143,0.13122766,-0.12385981,0.08346766,0.7628887,0.86216897,-0.827045,0.6456006,-0.7681792,-0.13006167,0.051130872,0.8532388,-0.92780674,-0.112354144,0.95647746,0.269189,0.967069155,36,31291
5167,-0.18517487,0.09605779,-0.3041795,0.10881821,-0.5061269,-0.6340462,1.4725715,-0.33278364,-0.27575424,0.08574939,0.0818225,0.00769265,-0.117142215,-0.046221666,0.02618818,-0.13064717,-0.33986992,-0.1305855,0.2695205,0.20613538,-0.6835585,-0.08777036,0.72010285,0.5152055,0.967069155,37,31292
5168,-0.30616644,-0.25827777,-0.48360965,-0.05549615,-0.4260457,-0.7093435,1.3942155,-0.3052781,-0.28848016,-0.17582946,0.050378352,-0.061159395,0.15161654,0.10605965,0.008307139,0.058043562,0.3194733,-0.12905444,-0.000872929,-0.33961222,0.8355507,-0.09388395,-0.82663184,0.4735114,0.967069155,38,31293
5169,-0.31570056,-0.21553971,-0.38375282,-0.054702483,-0.45949963,-0.59271735,1.3263301,-0.31024536,-0.2883734,-0.1442634,0.05137615,-0.053609475,0.10746503,0.0915669,0.006833761,0.022695519,0.2855582,-0.128925,0.028833296,-0.32659933,0.72708917,-0.095513746,-0.7138549,0.48742247,0.967069155,39,31294
5170,-1.1884828,-0.2319137,-0.7604084,-0.8960567,-0.5489253,-1.4338334,-0.6604488,-0.21720317,-0.32609752,0.10131857,0.012425253,0.10736197,0.16579673,0.004049369,0.014967768,0.1144248,-0.48185673,-0.1131834,0.13727497,0.45552012,-0.7339685,-0.08210258,0.7540602,0.24397273,0.967069155,40,31295
5171,-0.30136308,0.06262793,-0.36026517,-0.07464147,-0.50151026,-0.68392116,1.3325652,-0.30961168,-0.30885512,0.13612254,0.08862759,0.04282336,0.12623364,-0.038378038,0.03573703,0.09315819,-0.8049608,-0.11770607,0.15982977,0.76277035,-1.2354847,-0.07120462,1.2426683,0.4929896,0.967069155,41,31296
5172,-0.20275456,0.07014842,-0.29503357,0.09403851,-0.50566053,-0.61879414,1.4525825,-0.32901636,-0.27748775,0.06686786,0.079401195,0.004351333,-0.105153844,-0.03199652,0.02273561,-0.12578711,-0.275306,-0.13203607,0.2535194,0.14588957,-0.5357192,-0.087566,0.5686233,0.5154914,0.967069155,42,31297
5173,-0.67977005,-0.35123563,0.2328127,-0.791384,-0.4713585,0.7415318,-0.35242936,-0.355096,-0.29610568,0.036236513,-0.062050328,0.011463881,1.2161767,0.941228,-1.0842544,0.97880113,-0.4888611,-0.16344456,0.13025527,0.48663327,0.7951913,-0.07319726,-0.74028784,0.2803375,0.967069155,43,31298
5174,-0.20185353,0.12372051,-0.30967405,0.062770136,-0.5216454,-0.636729,1.4361318,-0.3329744,-0.28728592,0.121572584,0.0813213,0.021890476,-0.06688565,-0.05857373,0.040559936,-0.07670944,-0.5420294,-0.115831554,0.23329003,0.43930098,-0.985046,-0.07602848,1.0154438,0.5169622,0.967069155,44,31299
5175,-0.16903074,0.11877285,-0.3128671,0.11860836,-0.5064794,-0.64461887,1.4862025,-0.33655772,-0.27477586,0.10048953,0.0827121,0.010717884,-0.12444934,-0.05821824,0.0308408,-0.13368155,-0.40470135,-0.12544441,0.28075054,0.2709634,-0.8218648,-0.08625628,0.85881484,0.5171868,0.967069155,45,31300
5176,1.1703537,-0.35803717,0.13149497,-0.8314285,-0.11899832,0.14527544,0.17734517,-0.36423936,-0.060602173,-0.10157873,-0.06668465,-0.039840877,1.183043,1.6836834,-1.8933026,1.1433579,-0.65197533,-0.14011525,0.12344209,0.640205,0.8496181,-0.09901695,-0.83218855,0.36385143,0.967069155,46,31301
5177,-0.63512754,-0.36226442,0.22083038,-0.80925655,-0.47755376,0.72880244,-0.36946675,-0.34485093,-0.3098524,-0.002737892,-0.06983405,0.00800848,1.1723266,0.82279176,-0.94159544,0.9223005,-0.37084666,-0.15452705,0.11325995,0.37091985,0.8240563,-0.07650031,-0.77363855,0.28283745,0.967069155,47,31302
5178,-1.1652325,-0.25122896,-0.7815193,-0.88608754,-0.5486344,-1.4227463,-0.56306726,-0.2358478,-0.33888438,0.14280672,0.038047016,0.112541884,0.2458007,-0.008401505,0.03454276,0.19687817,-0.7215106,-0.11701649,0.08936514,0.77003664,-1.0289513,-0.088487,1.0392863,0.26019147,0.967069155,48,31303
5179,-0.19210482,0.12540482,-0.3055242,0.07525077,-0.5199121,-0.6336046,1.4440852,-0.33786476,-0.28622773,0.11572296,0.081453264,0.018375859,-0.08775981,-0.060614653,0.04047261,-0.09789663,-0.50334555,-0.11689358,0.24326955,0.3923676,-0.94331205,-0.07993646,0.9765975,0.5196634,0.967069155,49,31304
5180,-0.47470897,-0.06179285,-0.4636254,-0.31142774,-0.41976196,-0.7983943,1.1128613,-0.26384428,-0.34534046,0.13287261,0.105002046,0.074367404,0.43879616,0.002243244,0.04136742,0.34988654,-1.1216561,-0.12037494,0.034337513,1.1900566,-1.5211295,-0.10734694,1.4974211,0.44821316,0.967069155,50,31305
5181,-1.1938467,-0.2291313,-0.75604236,-0.89988565,-0.552812,-1.435182,-0.67472744,-0.2131398,-0.3240978,0.09224579,0.006988274,0.10628578,0.15408912,0.007976481,0.010937936,0.101950385,-0.42794856,-0.11323229,0.14820701,0.385942,-0.6642945,-0.08249642,0.6846922,0.24121226,0.967069155,51,31306
5182,-0.19492678,0.081960484,-0.29894668,0.10068161,-0.5060681,-0.62566054,1.4610865,-0.3307231,-0.27663243,0.07545604,0.08040033,0.005892888,-0.110809594,-0.038319178,0.02414395,-0.12832388,-0.3035868,-0.13146509,0.2604367,0.17211212,-0.6009457,-0.087528154,0.63551307,0.5154257,0.967069155,65,31320
5183,1.6750367,-0.09126873,-0.70082736,-1.0451186,0.27352157,-0.45705128,-0.5878581,-0.31269804,2.9798229,-0.14369817,-0.056110844,-0.036540926,1.096869,0.90244216,-1.1460007,1.0226239,-0.3356826,-0.12008446,0.17406677,0.31035444,1.1143183,-0.09572913,-1.0838199,0.3482823,0.967069155,64,31319
5184,-1.0543841,-0.25758564,-0.77663076,-0.828471,-0.5188068,-1.3163018,-0.21338461,-0.2749941,-0.3614597,0.1858619,0.07085362,0.12702301,0.43248957,-0.017110802,0.045457922,0.37913018,-1.0871924,-0.11149796,0.003590725,1.230123,-1.4415123,-0.10429172,1.434208,0.30275753,0.967069155,63,31318
5185,1.2165145,-0.32347545,0.045645565,-0.86023736,-0.027480036,0.074030995,0.088634625,-0.35157672,0.32292545,-0.07774307,-0.052125648,-0.039161325,1.2017422,1.7922413,-2.0622811,1.2053502,-0.73703134,-0.13228999,0.15095513,0.7335411,0.85342336,-0.09589805,-0.84243983,0.36451033,0.967069155,62,31317
5186,-0.3106926,-0.19843723,-0.3702504,-0.048272066,-0.4629,-0.5851185,1.3300139,-0.31134713,-0.28653842,-0.13053338,0.053165168,-0.04960458,0.09202066,0.0855751,0.006753548,0.010819234,0.25329053,-0.12854299,0.046375763,-0.30266872,0.6592759,-0.09580128,-0.6439312,0.49019372,0.967069155,61,31316
5187,-0.63632244,-0.1528139,-0.56221545,-0.5008359,-0.40536886,-0.9277545,0.8109958,-0.24736577,-0.37378582,0.1407889,0.102733865,0.092257425,0.5694424,0.010581755,0.04007844,0.4686889,-1.2377335,-0.113753915,-0.024932096,1.367224,-1.6167808,-0.12745403,1.5769634,0.40593308,0.967069155,60,31315
5188,-1.1275023,-0.26191992,-0.79312205,-0.86616266,-0.5432689,-1.394784,-0.4347113,-0.2484068,-0.35235104,0.17501225,0.055111073,0.117732465,0.33037302,-0.014020867,0.044523254,0.27720067,-0.91499597,-0.11852781,0.047929343,1.0238961,-1.2569293,-0.09084615,1.2564286,0.27731913,0.967069155,34,31289
5189,-1.034574,-0.276837,-0.76189506,-0.52405393,0.05239725,-1.4068823,-0.6670839,1.092424,-0.35303503,-0.30560562,-0.027416123,-0.01704663,-0.5719608,0.04948897,0.19323857,-0.58854663,0.91209066,-0.1273829,-0.20510674,-0.76687163,1.2056105,-0.08442654,-1.1727046,0.3431829,0.967069155,59,31314
5190,-0.7642625,-0.1915392,-0.63945603,-0.6116682,-0.4445829,-1.0536293,0.48694715,-0.26691404,-0.36583045,0.15635411,0.09516898,0.10703114,0.5467562,-0.000668085,0.04320889,0.46226102,-1.2156726,-0.1099842,-0.023106936,1.3553839,-1.586895,-0.12119645,1.5548049,0.37558243,0.967069155,57,31312
5191,-0.5802199,0.018672409,-0.67116797,0.21448943,0.6820985,-1.4544685,-0.6484081,3.825398,-0.38397664,0.26684052,-0.016146092,0.15960103,0.13487324,-0.033764265,0.05988933,0.0996956,-0.8544807,-0.12829499,0.1568113,0.86402565,-1.1630015,-0.07619044,1.1931466,0.49387965,0.967069155,56,31311
5192,-1.077205,-0.25885049,-0.7822534,-0.84003437,-0.52565193,-1.33948,-0.27676538,-0.266297,-0.35970697,0.18612796,0.067160234,0.12475988,0.40599868,-0.017230384,0.045043685,0.35318148,-1.0469383,-0.11330096,0.016171522,1.1825012,-1.3982636,-0.10062884,1.3936198,0.2950553,0.967069155,55,31310
5193,-1.1988834,-0.2659689,-0.7558948,-0.9529449,-0.535972,-1.4398683,-0.6583561,-0.2914714,-0.3321421,-0.003332404,0.002310963,0.07299197,0.20554462,0.041403092,-0.008076333,0.1348249,-0.23755004,-0.1109921,0.1669554,0.1510677,-0.25512633,-0.09150179,0.27408096,0.23512703,0.967069155,54,31309
5194,1.120023,-0.40279555,0.14580771,-0.66864204,-0.4022237,0.19517083,-0.02839468,-0.3735247,-0.42430544,-0.25804555,-0.20911299,-0.068995684,0.9318724,-0.05047833,0.20443021,0.55045515,0.4977019,-0.15843783,-0.071516596,-0.47909984,0.88632005,-0.11503832,-0.84668046,0.38896945,0.967069155,53,31308
